State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,Standard_Crop,Parsed_Date
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-06-2021,13.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-06-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-07-2021,14.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-07-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-07-2021,15.0,Metric Tonnes,2360.0,Rs./Quintal,Bajra,2021-07-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-07-2021,13.0,Metric Tonnes,2400.0,Rs./Quintal,Bajra,2021-07-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-07-2021,2.0,Metric Tonnes,1450.0,Rs./Quintal,Bajra,2021-07-04
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-07-2021,15.0,Metric Tonnes,2260.0,Rs./Quintal,Bajra,2021-07-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-07-2021,15.0,Metric Tonnes,2420.73,Rs./Quintal,Bajra,2021-07-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-07-2021,13.0,Metric Tonnes,2650.0,Rs./Quintal,Bajra,2021-07-07
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-07-2021,16.0,Metric Tonnes,2422.19,Rs./Quintal,Bajra,2021-07-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-07-2021,14.0,Metric Tonnes,2514.29,Rs./Quintal,Bajra,2021-07-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-07-2021,15.0,Metric Tonnes,2433.33,Rs./Quintal,Bajra,2021-07-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-07-2021,1.0,Metric Tonnes,1600.0,Rs./Quintal,Bajra,2021-07-11
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-07-2021,14.0,Metric Tonnes,2467.86,Rs./Quintal,Bajra,2021-07-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-07-2021,15.0,Metric Tonnes,2473.33,Rs./Quintal,Bajra,2021-07-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-07-2021,14.0,Metric Tonnes,2500.0,Rs./Quintal,Bajra,2021-07-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-07-2021,19.0,Metric Tonnes,2394.74,Rs./Quintal,Bajra,2021-07-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-07-2021,2.0,Metric Tonnes,1300.0,Rs./Quintal,Bajra,2021-07-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-07-2021,15.0,Metric Tonnes,2613.33,Rs./Quintal,Bajra,2021-07-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-07-2021,1.0,Metric Tonnes,1800.0,Rs./Quintal,Bajra,2021-07-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-07-2021,14.0,Metric Tonnes,2500.0,Rs./Quintal,Bajra,2021-07-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-07-2021,14.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-07-20
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-07-2021,14.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-07-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-07-2021,17.0,Metric Tonnes,2382.35,Rs./Quintal,Bajra,2021-07-22
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-07-2021,15.0,Metric Tonnes,2428.33,Rs./Quintal,Bajra,2021-07-23
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-07-2021,15.0,Metric Tonnes,2426.67,Rs./Quintal,Bajra,2021-07-24
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-07-2021,5.0,Metric Tonnes,1540.0,Rs./Quintal,Bajra,2021-07-25
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-07-2021,18.0,Metric Tonnes,2375.0,Rs./Quintal,Bajra,2021-07-26
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-07-2021,16.0,Metric Tonnes,2418.75,Rs./Quintal,Bajra,2021-07-27
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-07-2021,14.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-07-28
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-07-2021,22.0,Metric Tonnes,2200.0,Rs./Quintal,Bajra,2021-07-29
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-07-2021,19.0,Metric Tonnes,2286.84,Rs./Quintal,Bajra,2021-07-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),31-07-2021,16.0,Metric Tonnes,2490.63,Rs./Quintal,Bajra,2021-07-31
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-08-2021,2.0,Metric Tonnes,1600.0,Rs./Quintal,Bajra,2021-08-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-08-2021,21.0,Metric Tonnes,2250.0,Rs./Quintal,Bajra,2021-08-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-08-2021,19.0,Metric Tonnes,2268.42,Rs./Quintal,Bajra,2021-08-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-08-2021,15.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-08-04
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-08-2021,3.0,Metric Tonnes,1500.0,Rs./Quintal,Bajra,2021-08-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-08-2021,17.0,Metric Tonnes,2438.24,Rs./Quintal,Bajra,2021-08-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-08-2021,16.0,Metric Tonnes,2487.5,Rs./Quintal,Bajra,2021-08-07
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-08-2021,5.0,Metric Tonnes,1550.0,Rs./Quintal,Bajra,2021-08-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-08-2021,17.0,Metric Tonnes,2429.41,Rs./Quintal,Bajra,2021-08-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-08-2021,19.0,Metric Tonnes,2407.89,Rs./Quintal,Bajra,2021-08-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-08-2021,15.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-08-11
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-08-2021,12.0,Metric Tonnes,2425.0,Rs./Quintal,Bajra,2021-08-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-08-2021,18.0,Metric Tonnes,2441.67,Rs./Quintal,Bajra,2021-08-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-08-2021,17.0,Metric Tonnes,2470.59,Rs./Quintal,Bajra,2021-08-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-08-2021,1.0,Metric Tonnes,1700.0,Rs./Quintal,Bajra,2021-08-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-08-2021,19.0,Metric Tonnes,2434.21,Rs./Quintal,Bajra,2021-08-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-08-2021,18.0,Metric Tonnes,2444.44,Rs./Quintal,Bajra,2021-08-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-08-2021,16.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-08-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-08-2021,19.0,Metric Tonnes,2376.32,Rs./Quintal,Bajra,2021-08-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-08-2021,18.0,Metric Tonnes,2433.33,Rs./Quintal,Bajra,2021-08-20
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-08-2021,18.0,Metric Tonnes,2444.44,Rs./Quintal,Bajra,2021-08-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-08-2021,2.0,Metric Tonnes,1575.0,Rs./Quintal,Bajra,2021-08-22
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-08-2021,19.0,Metric Tonnes,2388.16,Rs./Quintal,Bajra,2021-08-23
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-08-2021,19.0,Metric Tonnes,2484.21,Rs./Quintal,Bajra,2021-08-24
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-08-2021,17.0,Metric Tonnes,2535.29,Rs./Quintal,Bajra,2021-08-25
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-08-2021,23.0,Metric Tonnes,2247.91,Rs./Quintal,Bajra,2021-08-26
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-08-2021,20.0,Metric Tonnes,2460.0,Rs./Quintal,Bajra,2021-08-27
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-08-2021,20.0,Metric Tonnes,2462.2,Rs./Quintal,Bajra,2021-08-28
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-08-2021,3.0,Metric Tonnes,1583.67,Rs./Quintal,Bajra,2021-08-29
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-08-2021,20.0,Metric Tonnes,2555.0,Rs./Quintal,Bajra,2021-08-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),31-08-2021,18.0,Metric Tonnes,2577.78,Rs./Quintal,Bajra,2021-08-31
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-09-2021,19.0,Metric Tonnes,2530.26,Rs./Quintal,Bajra,2021-09-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-09-2021,24.0,Metric Tonnes,2331.25,Rs./Quintal,Bajra,2021-09-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-09-2021,20.0,Metric Tonnes,2605.0,Rs./Quintal,Bajra,2021-09-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-09-2021,23.0,Metric Tonnes,2304.35,Rs./Quintal,Bajra,2021-09-04
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-09-2021,10.0,Metric Tonnes,1640.0,Rs./Quintal,Bajra,2021-09-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-09-2021,19.0,Metric Tonnes,2673.68,Rs./Quintal,Bajra,2021-09-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-09-2021,22.0,Metric Tonnes,2465.91,Rs./Quintal,Bajra,2021-09-07
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-09-2021,17.0,Metric Tonnes,2800.0,Rs./Quintal,Bajra,2021-09-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-09-2021,18.0,Metric Tonnes,2666.67,Rs./Quintal,Bajra,2021-09-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-09-2021,18.0,Metric Tonnes,2732.5,Rs./Quintal,Bajra,2021-09-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-09-2021,17.0,Metric Tonnes,2800.0,Rs./Quintal,Bajra,2021-09-11
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-09-2021,6.0,Metric Tonnes,1541.67,Rs./Quintal,Bajra,2021-09-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-09-2021,19.0,Metric Tonnes,2578.95,Rs./Quintal,Bajra,2021-09-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-09-2021,25.0,Metric Tonnes,2314.0,Rs./Quintal,Bajra,2021-09-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-09-2021,17.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-09-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-09-2021,25.0,Metric Tonnes,2238.08,Rs./Quintal,Bajra,2021-09-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-09-2021,19.0,Metric Tonnes,2384.21,Rs./Quintal,Bajra,2021-09-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-09-2021,18.0,Metric Tonnes,2477.78,Rs./Quintal,Bajra,2021-09-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-09-2021,9.0,Metric Tonnes,1567.11,Rs./Quintal,Bajra,2021-09-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-09-2021,20.0,Metric Tonnes,2340.0,Rs./Quintal,Bajra,2021-09-20
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-09-2021,18.0,Metric Tonnes,2438.89,Rs./Quintal,Bajra,2021-09-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-09-2021,16.0,Metric Tonnes,2600.0,Rs./Quintal,Bajra,2021-09-22
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-09-2021,31.0,Metric Tonnes,2106.45,Rs./Quintal,Bajra,2021-09-23
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-09-2021,17.0,Metric Tonnes,2494.12,Rs./Quintal,Bajra,2021-09-24
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-09-2021,21.0,Metric Tonnes,2404.76,Rs./Quintal,Bajra,2021-09-25
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-09-2021,9.0,Metric Tonnes,1572.22,Rs./Quintal,Bajra,2021-09-26
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-09-2021,5.0,Metric Tonnes,1500.0,Rs./Quintal,Bajra,2021-09-27
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-09-2021,20.0,Metric Tonnes,2400.0,Rs./Quintal,Bajra,2021-09-28
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-09-2021,17.0,Metric Tonnes,2500.0,Rs./Quintal,Bajra,2021-09-29
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-09-2021,23.0,Metric Tonnes,2276.09,Rs./Quintal,Bajra,2021-09-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-10-2021,21.0,Metric Tonnes,2350.0,Rs./Quintal,Bajra,2021-10-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-10-2021,19.0,Metric Tonnes,2439.47,Rs./Quintal,Bajra,2021-10-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-10-2021,2.0,Metric Tonnes,1530.0,Rs./Quintal,Bajra,2021-10-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-10-2021,22.0,Metric Tonnes,2322.73,Rs./Quintal,Bajra,2021-10-04
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-10-2021,21.0,Metric Tonnes,2378.57,Rs./Quintal,Bajra,2021-10-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-10-2021,17.0,Metric Tonnes,2500.0,Rs./Quintal,Bajra,2021-10-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-10-2021,23.0,Metric Tonnes,2256.7,Rs./Quintal,Bajra,2021-10-07
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-10-2021,20.0,Metric Tonnes,2336.25,Rs./Quintal,Bajra,2021-10-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-10-2021,20.0,Metric Tonnes,2328.75,Rs./Quintal,Bajra,2021-10-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-10-2021,3.0,Metric Tonnes,1583.33,Rs./Quintal,Bajra,2021-10-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-10-2021,20.0,Metric Tonnes,2357.5,Rs./Quintal,Bajra,2021-10-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-10-2021,17.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-10-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-10-2021,20.0,Metric Tonnes,2402.5,Rs./Quintal,Bajra,2021-10-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-10-2021,18.0,Metric Tonnes,2500.0,Rs./Quintal,Bajra,2021-10-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-10-2021,20.0,Metric Tonnes,2407.5,Rs./Quintal,Bajra,2021-10-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-10-2021,1.0,Metric Tonnes,1525.0,Rs./Quintal,Bajra,2021-10-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-10-2021,21.0,Metric Tonnes,2364.29,Rs./Quintal,Bajra,2021-10-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-10-2021,20.0,Metric Tonnes,2405.0,Rs./Quintal,Bajra,2021-10-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-10-2021,22.0,Metric Tonnes,2346.05,Rs./Quintal,Bajra,2021-10-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-10-2021,21.0,Metric Tonnes,2450.0,Rs./Quintal,Bajra,2021-10-22
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-10-2021,22.0,Metric Tonnes,2427.27,Rs./Quintal,Bajra,2021-10-23
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-10-2021,5.0,Metric Tonnes,1700.0,Rs./Quintal,Bajra,2021-10-24
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-10-2021,20.0,Metric Tonnes,2455.0,Rs./Quintal,Bajra,2021-10-25
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-10-2021,19.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-10-26
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-10-2021,19.0,Metric Tonnes,2575.0,Rs./Quintal,Bajra,2021-10-27
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-10-2021,22.0,Metric Tonnes,2434.09,Rs./Quintal,Bajra,2021-10-28
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-10-2021,22.0,Metric Tonnes,2442.05,Rs./Quintal,Bajra,2021-10-29
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-10-2021,23.0,Metric Tonnes,2418.48,Rs./Quintal,Bajra,2021-10-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),31-10-2021,3.0,Metric Tonnes,1633.33,Rs./Quintal,Bajra,2021-10-31
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-11-2021,23.0,Metric Tonnes,2393.48,Rs./Quintal,Bajra,2021-11-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-11-2021,19.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-11-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-11-2021,25.0,Metric Tonnes,2424.0,Rs./Quintal,Bajra,2021-11-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-11-2021,22.0,Metric Tonnes,2456.45,Rs./Quintal,Bajra,2021-11-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-11-2021,1.0,Metric Tonnes,1550.0,Rs./Quintal,Bajra,2021-11-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-11-2021,25.0,Metric Tonnes,2480.0,Rs./Quintal,Bajra,2021-11-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-11-2021,24.0,Metric Tonnes,2577.08,Rs./Quintal,Bajra,2021-11-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-11-2021,23.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-11-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-11-2021,31.0,Metric Tonnes,2391.97,Rs./Quintal,Bajra,2021-11-11
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-11-2021,22.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-11-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-11-2021,23.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-11-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-11-2021,4.0,Metric Tonnes,1862.5,Rs./Quintal,Bajra,2021-11-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-11-2021,23.0,Metric Tonnes,2460.87,Rs./Quintal,Bajra,2021-11-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-11-2021,23.0,Metric Tonnes,2556.52,Rs./Quintal,Bajra,2021-11-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-11-2021,30.0,Metric Tonnes,2495.0,Rs./Quintal,Bajra,2021-11-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-11-2021,27.0,Metric Tonnes,2705.56,Rs./Quintal,Bajra,2021-11-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-11-2021,23.0,Metric Tonnes,2556.52,Rs./Quintal,Bajra,2021-11-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-11-2021,23.0,Metric Tonnes,2604.35,Rs./Quintal,Bajra,2021-11-20
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-11-2021,4.0,Metric Tonnes,1775.0,Rs./Quintal,Bajra,2021-11-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-11-2021,22.0,Metric Tonnes,2550.0,Rs./Quintal,Bajra,2021-11-22
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),23-11-2021,25.0,Metric Tonnes,2554.0,Rs./Quintal,Bajra,2021-11-23
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),24-11-2021,23.0,Metric Tonnes,2627.17,Rs./Quintal,Bajra,2021-11-24
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),25-11-2021,25.0,Metric Tonnes,2524.0,Rs./Quintal,Bajra,2021-11-25
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),26-11-2021,23.0,Metric Tonnes,2584.78,Rs./Quintal,Bajra,2021-11-26
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),27-11-2021,22.0,Metric Tonnes,2606.82,Rs./Quintal,Bajra,2021-11-27
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),28-11-2021,5.0,Metric Tonnes,1820.0,Rs./Quintal,Bajra,2021-11-28
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),29-11-2021,23.0,Metric Tonnes,2565.22,Rs./Quintal,Bajra,2021-11-29
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),30-11-2021,24.0,Metric Tonnes,2533.33,Rs./Quintal,Bajra,2021-11-30
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),01-12-2021,23.0,Metric Tonnes,2631.52,Rs./Quintal,Bajra,2021-12-01
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),02-12-2021,25.0,Metric Tonnes,2580.0,Rs./Quintal,Bajra,2021-12-02
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),03-12-2021,23.0,Metric Tonnes,2750.0,Rs./Quintal,Bajra,2021-12-03
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),04-12-2021,23.0,Metric Tonnes,2563.04,Rs./Quintal,Bajra,2021-12-04
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),05-12-2021,2.0,Metric Tonnes,1750.0,Rs./Quintal,Bajra,2021-12-05
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),06-12-2021,2.0,Metric Tonnes,1800.0,Rs./Quintal,Bajra,2021-12-06
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),07-12-2021,25.0,Metric Tonnes,2601.0,Rs./Quintal,Bajra,2021-12-07
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),08-12-2021,3.0,Metric Tonnes,2250.0,Rs./Quintal,Bajra,2021-12-08
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),09-12-2021,26.0,Metric Tonnes,2609.62,Rs./Quintal,Bajra,2021-12-09
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),10-12-2021,22.0,Metric Tonnes,2750.0,Rs./Quintal,Bajra,2021-12-10
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),11-12-2021,23.0,Metric Tonnes,2750.0,Rs./Quintal,Bajra,2021-12-11
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),12-12-2021,1.0,Metric Tonnes,1900.0,Rs./Quintal,Bajra,2021-12-12
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),13-12-2021,24.0,Metric Tonnes,2760.42,Rs./Quintal,Bajra,2021-12-13
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),14-12-2021,24.0,Metric Tonnes,2759.38,Rs./Quintal,Bajra,2021-12-14
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),15-12-2021,26.0,Metric Tonnes,2890.38,Rs./Quintal,Bajra,2021-12-15
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),16-12-2021,24.0,Metric Tonnes,2906.25,Rs./Quintal,Bajra,2021-12-16
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),17-12-2021,24.0,Metric Tonnes,2800.0,Rs./Quintal,Bajra,2021-12-17
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),18-12-2021,1.0,Metric Tonnes,1600.0,Rs./Quintal,Bajra,2021-12-18
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),19-12-2021,2.0,Metric Tonnes,1850.0,Rs./Quintal,Bajra,2021-12-19
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),20-12-2021,25.0,Metric Tonnes,2754.0,Rs./Quintal,Bajra,2021-12-20
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),21-12-2021,26.0,Metric Tonnes,2915.38,Rs./Quintal,Bajra,2021-12-21
Maharashtra,Pune,Cereals,Bajra(Pearl Millet/Cumbu),22-12-2021,27.0,Metric Tonnes,2904.67,Rs./Quintal,Bajra,2021-12-22
